Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
44.49667	19.893614	44.49667	6.38458										
44.498333	19.892447	44.498333	6.38461										
44.5	19.890991	44.5	6.384627										
44.501663	19.890337	44.501663	6.384653										
44.503326	19.890057	44.503326	6.384687										
44.504993	19.890238	44.504993	6.384717										
44.506657	19.890873	44.506657	6.384725										
44.508324	19.891283	44.508324	6.384703										
44.509987	19.890503	44.509987	6.384641										
44.511654	19.891052	44.511654	6.384595										
44.513317	19.891233	44.513317	6.384568										
44.514984	19.891165	44.514984	6.384535										
44.516647	19.892124	44.516647	6.384511										
44.518311	19.891649	44.518311	6.384487										
44.519978	19.891771	44.519978	6.384448										
44.521641	19.89192	44.521641	6.384439										
44.523308	19.892427	44.523308	6.384409										
44.524971	19.892387	44.524971	6.3844										
44.526638	19.89266	44.526638	6.384468										
44.528301	19.891512	44.528301	6.384545										
44.529964	19.890074	44.529964	6.384603										
44.531631	19.889673	44.531631	6.384646										
44.533295	19.889351	44.533295	6.38468										
44.534962	19.888493	44.534962	6.384676										
44.536625	19.889357	44.536625	6.384708										
44.538292	19.88995	44.538292	6.384722										
44.539955	19.890364	44.539955	6.384758										
44.541622	19.889532	44.541622	6.38484										
44.543285	19.88942	44.543285	6.384894										
44.544949	19.889845	44.544949	6.384936										
44.546616	19.890238	44.546616	6.384964										
44.548279	19.889233	44.548279	6.385025										
44.549946	19.887674	44.549946	6.385093										
44.551609	19.887627	44.551609	6.385151										
44.553276	19.887354	44.553276	6.385219										
44.554939	19.887918	44.554939	6.38521										
44.556602	19.88863	44.556602	6.385164										
44.55827	19.888208	44.55827	6.385203										
44.559933	19.888641	44.559933	6.385242										
44.5616	19.889038	44.5616	6.385252										
44.563263	19.888527	44.563263	6.385214										
44.56493	19.887276	44.56493	6.385167										
44.566593	19.886835	44.566593	6.385152										
44.56826	19.886675	44.56826	6.385155										
44.569923	19.887545	44.569923	6.385161										
44.571587	19.888628	44.571587	6.385164										
44.573254	19.888811	44.573254	6.385129										
44.574917	19.888824	44.574917	6.385123										
44.576584	19.888964	44.576584	6.385081										
44.578247	19.888613	44.578247	6.385029										
44.579914	19.888577	44.579914	6.385051										
44.581577	19.888918	44.581577	6.385053										
44.583241	19.891638	44.583241	6.385041										
44.584908	19.892433	44.584908	6.385067										
44.586571	19.893129	44.586571	6.385108										
44.588238	19.893286	44.588238	6.385174										
44.589901	19.894077	44.589901	6.385203										
44.591568	19.896412	44.591568	6.385236										
44.593231	19.897663	44.593231	6.385252										
44.594898	19.897821	44.594898	6.385286										
44.596561	19.898367	44.596561	6.385309										
44.598225	19.898586	44.598225	6.385324										
44.599892	19.897854	44.599892	6.385331										
44.601555	19.897196	44.601555	6.385262										
44.603222	19.896639	44.603222	6.385207										
44.604885	19.896877	44.604885	6.385176										
44.606552	19.897785	44.606552	6.385172										
44.608215	19.899019	44.608215	6.385184										
44.609879	19.899687	44.609879	6.385186										
44.611546	19.89925	44.611546	6.385192										
44.613209	19.899801	44.613209	6.385197										
44.614876	19.901649	44.614876	6.385226										
44.616539	19.901817	44.616539	6.385214										
44.618206	19.902027	44.618206	6.385168										
44.619869	19.902451	44.619869	6.385159										
44.621536	19.901983	44.621536	6.385138										
44.623199	19.901859	44.623199	6.385142										
44.624863	19.900518	44.624863	6.385227										
44.62653	19.898504	44.62653	6.385286										
44.628193	19.897285	44.628193	6.385267										
44.62986	19.896757	44.62986	6.385206										
44.631523	19.896839	44.631523	6.385224										
44.63319	19.896513	44.63319	6.385265										
44.634853	19.896027	44.634853	6.385352										
44.636517	19.895775	44.636517	6.385384										
44.638184	19.894608	44.638184	6.38547										
44.639847	19.894093	44.639847	6.3856										
44.641514	19.894552	44.641514	6.385678										
44.643177	19.893692	44.643177	6.385725										
44.644844	19.892572	44.644844	6.385717										
44.646507	19.892189	44.646507	6.385728										
44.648174	19.892473	44.648174	6.38578										
44.649837	19.892393	44.649837	6.385829										
44.651501	19.891846	44.651501	6.385894										
44.653168	19.891964	44.653168	6.385916										
44.654831	19.890808	44.654831	6.385965										
44.656498	19.888437	44.656498	6.385989										
44.658161	19.888056	44.658161	6.386056										
44.659828	19.887157	44.659828	6.38614										
44.661491	19.886282	44.661491	6.386176										
44.663155	19.887474	44.663155	6.386222										
44.664822	19.887619	44.664822	6.386267										
44.666485	19.887325	44.666485	6.386292										
44.668152	19.88798	44.668152	6.386326										
44.669815	19.887611	44.669815	6.386359										
44.671482	19.88748	44.671482	6.386348										
44.673145	19.887386	44.673145	6.386358										
44.674812	19.887066	44.674812	6.386425										
44.676476	19.886543	44.676476	6.386448										
44.678139	19.886276	44.678139	6.386494										
44.679806	19.88661	44.679806	6.386474										
44.681469	19.887009	44.681469	6.386472										
44.683136	19.886776	44.683136	6.386413										
44.684799	19.887409	44.684799	6.386354										
44.686466	19.887451	44.686466	6.386323										
44.688129	19.887175	44.688129	6.38635										
44.689793	19.885614	44.689793	6.386394										
44.69146	19.885284	44.69146	6.386392										
44.693123	19.885057	44.693123	6.386343										
44.69479	19.88423	44.69479	6.386302										
44.696453	19.883793	44.696453	6.386278										
44.69812	19.884645	44.69812	6.386334										
44.699783	19.884695	44.699783	6.386385										
44.70145	19.883501	44.70145	6.386446										
44.703114	19.882761	44.703114	6.386477										
44.704777	19.881527	44.704777	6.386477										
44.706444	19.880398	44.706444	6.386453										
44.708107	19.880445	44.708107	6.386375										
44.709774	19.87991	44.709774	6.386368										
44.711437	19.879534	44.711437	6.386415										
44.713104	19.879097	44.713104	6.386487										
44.714767	19.877758	44.714767	6.386517										
44.716431	19.877422	44.716431	6.38654										
44.718098	19.878424	44.718098	6.386571										
44.719761	19.877697	44.719761	6.386531										
44.721428	19.876112	44.721428	6.386521										
44.723091	19.874516	44.723091	6.386569										
44.724758	19.874269	44.724758	6.386601										
44.726421	19.874569	44.726421	6.38663										
44.728088	19.874599	44.728088	6.386657										
44.729752	19.875706	44.729752	6.386662										
44.731415	19.875751	44.731415	6.386731										
44.733082	19.874882	44.733082	6.386812										
44.734745	19.874275	44.734745	6.386876										
44.736412	19.873816	44.736412	6.386942										
44.738075	19.873554	44.738075	6.387031										
44.739742	19.873529	44.739742	6.387047										
44.741405	19.874584	44.741405	6.387162										
44.743069	19.875305	44.743069	6.387247										
44.744736	19.876286	44.744736	6.387339										
44.746399	19.876993	44.746399	6.387365										
44.748066	19.87743	44.748066	6.387372										
44.749729	19.878052	44.749729	6.387342										
44.751396	19.878418	44.751396	6.387351										
44.753059	19.879208	44.753059	6.387424										
44.754726	19.879101	44.754726	6.387454										
44.75639	19.879957	44.75639	6.387446										
44.758053	19.880251	44.758053	6.387486										
44.75972	19.879908	44.75972	6.387536										
44.761383	19.880383	44.761383	6.387599										
44.76305	19.881187	44.76305	6.387579										
44.764713	19.88114	44.764713	6.387511										
44.76638	19.881519	44.76638	6.38752										
44.768044	19.881495	44.768044	6.387537										
44.769707	19.882408	44.769707	6.387558										
44.771374	19.881073	44.771374	6.387603										
44.773037	19.881529	44.773037	6.387639										
44.774704	19.881943	44.774704	6.387618										
44.776367	19.88335	44.776367	6.387621										
44.778034	19.883478	44.778034	6.387636										
44.779697	19.883728	44.779697	6.387631										
44.781364	19.883606	44.781364	6.387646										
44.783028	19.882776	44.783028	6.387617										
44.784691	19.882372	44.784691	6.387593										
44.786358	19.881804	44.786358	6.387612										
44.788021	19.881235	44.788021	6.3876										
44.789688	19.880997	44.789688	6.387519										
44.791351	19.881155	44.791351	6.387505										
44.793018	19.881123	44.793018	6.387424										
44.794682	19.88059	44.794682	6.387368										
44.796345	19.880341	44.796345	6.387372										
44.798012	19.879332	44.798012	6.38736										
44.799675	19.879755	44.799675	6.387388										
44.801342	19.879513	44.801342	6.387414										
44.803005	19.879021	44.803005	6.387461										
44.804672	19.8797	44.804672	6.387444										
44.806335	19.881453	44.806335	6.38742										
44.808002	19.880922	44.808002	6.387361										
44.809666	19.880352	44.809666	6.387348										
44.811329	19.87965	44.811329	6.387356										
44.812996	19.879217	44.812996	6.387283										
44.814659	19.878767	44.814659	6.387275										
44.816326	19.879702	44.816326	6.387277										
44.817989	19.879696	44.817989	6.387203										
44.819656	19.880014	44.819656	6.387142										
44.82132	19.879841	44.82132	6.387112										
44.822983	19.878603	44.822983	6.387095										
44.82465	19.878166	44.82465	6.386992										
44.826313	19.878199	44.826313	6.386859										
44.82798	19.879044	44.82798	6.386831										
44.829643	19.879372	44.829643	6.386803										
44.83131	19.879419	44.83131	6.386779										
44.832973	19.878689	44.832973	6.386723										
44.834641	19.878197	44.834641	6.386659										
44.836304	19.877787	44.836304	6.386644										
44.837967	19.877701	44.837967	6.386626										
44.839634	19.878384	44.839634	6.386624										
44.841297	19.877386	44.841297	6.386608										
44.842964	19.876198	44.842964	6.386616										
44.844627	19.87718	44.844627	6.38665										
44.846294	19.877756	44.846294	6.386634										
44.847958	19.876871	44.847958	6.386652										
44.849621	19.876562	44.849621	6.386644										
44.851288	19.875675	44.851288	6.386649										
44.852951	19.87537	44.852951	6.386708										
44.854618	19.876036	44.854618	6.38676										
44.856281	19.87628	44.856281	6.386775										
44.857948	19.874825	44.857948	6.386805										
44.859612	19.872278	44.859612	6.386855										
44.861279	19.870808	44.861279	6.386955										
44.862942	19.871262	44.862942	6.387067										
44.864605	19.872032	44.864605	6.387073										
44.866272	19.871248	44.866272	6.387026										
44.867935	19.872396	44.867935	6.387007										
44.869602	19.871485	44.869602	6.386991										
44.871265	19.870522	44.871265	6.386997										
44.872932	19.870014	44.872932	6.387036										
44.874596	19.869982	44.874596	6.387023										
44.876259	19.869913	44.876259	6.387048										
44.877926	19.870354	44.877926	6.386986										
44.879589	19.870333	44.879589	6.387013										
44.881256	19.871595	44.881256	6.387075										
44.882919	19.870955	44.882919	6.387075										
44.884586	19.871628	44.884586	6.387024										
44.88625	19.87125	44.88625	6.387051										
44.887917	19.870819	44.887917	6.387072										
44.88958	19.871941	44.88958	6.387072										
44.891243	19.872171	44.891243	6.387036										
44.89291	19.872826	44.89291	6.387032										
44.894573	19.872828	44.894573	6.387011										
44.89624	19.873558	44.89624	6.386972										
44.897903	19.87402	44.897903	6.386977										
44.89957	19.873541	44.89957	6.38692										
44.901234	19.874201	44.901234	6.38693										
44.902901	19.87566	44.902901	6.386957										
44.904564	19.875425	44.904564	6.387035										
44.906227	19.876026	44.906227	6.38708										
44.907894	19.876808	44.907894	6.387066										
44.909557	19.876348	44.909557	6.387122										
44.911224	19.876936	44.911224	6.387147										
44.912888	19.877064	44.912888	6.387176										
44.914555	19.87776	44.914555	6.38719										
44.916218	19.876514	44.916218	6.387184										
44.917881	19.876789	44.917881	6.38717										
44.919548	19.876879	44.919548	6.387213										
44.921211	19.87673	44.921211	6.387189										
44.922878	19.875338	44.922878	6.387177										
44.924541	19.876238	44.924541	6.387159										
44.926208	19.875755	44.926208	6.387141										
44.927872	19.875795	44.927872	6.387178										
44.929539	19.874969	44.929539	6.387268										
44.931202	19.87368	44.931202	6.387368										
44.932865	19.873749	44.932865	6.387375										
44.934532	19.872721	44.934532	6.387401										
44.936195	19.871647	44.936195	6.387348										
44.937862	19.871078	44.937862	6.387282										
44.939526	19.870802	44.939526	6.387225										
44.941193	19.87199	44.941193	6.387174										
44.942856	19.870876	44.942856	6.387129										
44.944519	19.871244	44.944519	6.38706										
44.946186	19.870401	44.946186	6.387018										
44.947849	19.869854	44.947849	6.386929										
44.949516	19.869442	44.949516	6.386934										
44.95118	19.868891	44.95118	6.386951										
44.952847	19.868097	44.952847	6.386896										
44.95451	19.86869	44.95451	6.386902										
44.956177	19.867521	44.956177	6.386909										
44.95784	19.868122	44.95784	6.386822										
44.959503	19.869183	44.959503	6.386844										
44.96117	19.870483	44.96117	6.386813										
44.962833	19.870502	44.962833	6.386734										
44.9645	19.870323	44.9645	6.386793										
44.966164	19.870804	44.966164	6.386773										
44.967831	19.87039	44.967831	6.386757										
44.969494	19.870373	44.969494	6.386773										
44.971157	19.869865	44.971157	6.386807										
44.972824	19.870115	44.972824	6.386745										
44.974487	19.869785	44.974487	6.386722										
44.976154	19.869896	44.976154	6.386806										
44.977818	19.870079	44.977818	6.386889										
44.979485	19.870031	44.979485	6.386922										
44.981148	19.869236	44.981148	6.38691										
44.982815	19.868147	44.982815	6.38692										
44.984478	19.868237	44.984478	6.386961										
44.986141	19.867466	44.986141	6.386969										
44.987808	19.868013	44.987808	6.386965										
44.989471	19.868084	44.989471	6.386905										
44.991138	19.868935	44.991138	6.386944										
44.992802	19.869396	44.992802	6.386917										
44.994469	19.868231	44.994469	6.386877										
44.996132	19.866817	44.996132	6.38691										
44.997795	19.868155	44.997795	6.386914										
44.999462	19.868557	44.999462	6.386864										
45.001125	19.867321	45.001125	6.386838										
45.002792	19.865051	45.002792	6.386826										
45.004456	19.864656	45.004456	6.386873										
45.006123	19.864616	45.006123	6.386877										
45.007786	19.864182	45.007786	6.386824										
45.009453	19.86306	45.009453	6.386808										
45.011116	19.860989	45.011116	6.386845										
45.012779	19.859968	45.012779	6.386859										
45.014446	19.859406	45.014446	6.386816										
45.016109	19.8591	45.016109	6.386765										
45.017776	19.859716	45.017776	6.38677										
45.01944	19.860958	45.01944	6.386749										
45.021107	19.859522	45.021107	6.386764										
45.02277	19.859455	45.02277	6.386788										
45.024433	19.860079	45.024433	6.386851										
45.0261	19.861038	45.0261	6.386885										
45.027763	19.860903	45.027763	6.386919										
45.02943	19.86075	45.02943	6.386997										
45.031094	19.859659	45.031094	6.386998										
45.032761	19.858541	45.032761	6.386981										
45.034424	19.857573	45.034424	6.386986										
45.036091	19.857409	45.036091	6.386943										
45.037754	19.858662	45.037754	6.386919										
45.039417	19.857414	45.039417	6.386829										
45.041084	19.857336	45.041084	6.386796										
45.042747	19.85681	45.042747	6.38677										
45.044415	19.857115	45.044415	6.38671										
45.046078	19.856649	45.046078	6.386752										
45.047745	19.856026	45.047745	6.386799										
45.049408	19.854856	45.049408	6.386793										
45.051071	19.855862	45.051071	6.386795										
45.052738	19.857458	45.052738	6.386799										
45.054401	19.859844	45.054401	6.386826										
45.056068	19.860826	45.056068	6.386822										
45.057732	19.860437	45.057732	6.386839										
45.059399	19.860186	45.059399	6.386806										
45.061062	19.858488	45.061062	6.386859										
45.062729	19.858677	45.062729	6.386857										
45.064392	19.858887	45.064392	6.386853										
45.066055	19.858011	45.066055	6.386848										
45.067722	19.858845	45.067722	6.386867										
45.069386	19.858898	45.069386	6.386799										
45.071053	19.85961	45.071053	6.386796										
45.072716	19.860474	45.072716	6.386776										
45.074383	19.859491	45.074383	6.386762										
45.076046	19.859695	45.076046	6.386738										
45.077709	19.860743	45.077709	6.386703										
45.079376	19.860695	45.079376	6.386657										
45.081039	19.861027	45.081039	6.386605										
45.082706	19.860811	45.082706	6.386525										
45.08437	19.862101	45.08437	6.386573										
45.086037	19.861609	45.086037	6.386632										
45.0877	19.86194	45.0877	6.386597										
45.089367	19.86137	45.089367	6.386552										
45.09103	19.861492	45.09103	6.386535										
45.092693	19.863174	45.092693	6.386442										
45.09436	19.862936	45.09436	6.38642										
45.096024	19.862083	45.096024	6.386325										
45.097691	19.861366	45.097691	6.386272										
45.099354	19.862471	45.099354	6.386216										
45.101021	19.862612	45.101021	6.386179										
45.102684	19.86297	45.102684	6.386146										
45.104347	19.864748	45.104347	6.386141										
45.106014	19.865694	45.106014	6.386114										
45.107677	19.866461	45.107677	6.386086										
45.109344	19.865061	45.109344	6.386016										
45.111008	19.864515	45.111008	6.386037										
45.112675	19.862873	45.112675	6.386054										
45.114338	19.862255	45.114338	6.386027										
45.116005	19.863195	45.116005	6.386102										
45.117668	19.862654	45.117668	6.386131										
45.119331	19.862961	45.119331	6.386123										
45.120998	19.86141	45.120998	6.386155										
45.122662	19.860235	45.122662	6.38618										
45.124329	19.860268	45.124329	6.386182										
45.125992	19.858934	45.125992	6.38623										
45.127659	19.859612	45.127659	6.386235										
45.129322	19.859449	45.129322	6.386183										
45.130985	19.861364	45.130985	6.386176										
45.132652	19.862467	45.132652	6.386202										
45.134315	19.861572	45.134315	6.386102										
45.135983	19.861546	45.135983	6.386066										
45.137646	19.860977	45.137646	6.386015										
45.139313	19.860332	45.139313	6.385997										
45.140976	19.860029	45.140976	6.38602										
45.142643	19.861055	45.142643	6.386012										
45.144306	19.861212	45.144306	6.385984										
45.145969	19.860777	45.145969	6.385915										
45.147636	19.860806	45.147636	6.385907										
45.1493	19.860353	45.1493	6.385878										
45.150967	19.860685	45.150967	6.385831										
45.15263	19.859579	45.15263	6.385796										
45.154297	19.859516	45.154297	6.385822										
45.15596	19.860289	45.15596	6.385782										
45.157623	19.859827	45.157623	6.385783										
45.15929	19.859928	45.15929	6.385677										
45.160954	19.860029	45.160954	6.385628										
45.162621	19.859146	45.162621	6.385588										
45.164284	19.859076	45.164284	6.385564										
45.165951	19.858929	45.165951	6.385531										
45.167614	19.85927	45.167614	6.385476										
45.169281	19.859142	45.169281	6.385447										
45.170944	19.860929	45.170944	6.385471										
45.172607	19.860523	45.172607	6.385472										
45.174274	19.860355	45.174274	6.385466										
45.175938	19.860229	45.175938	6.385454										
45.177605	19.860037	45.177605	6.385462										
45.179268	19.859505	45.179268	6.385427										
45.180935	19.860041	45.180935	6.385449										
45.182598	19.859016	45.182598	6.385466										
45.184261	19.85828	45.184261	6.38551										
45.185928	19.857601	45.185928	6.38557										
45.187592	19.856634	45.187592	6.385588										
45.189259	19.854877	45.189259	6.385622										
45.190922	19.855282	45.190922	6.385608										
45.192589	19.854879	45.192589	6.38552										
45.194252	19.856241	45.194252	6.385506										
45.195919	19.856762	45.195919	6.385529										
45.197582	19.85673	45.197582	6.385541										
45.199245	19.857555	45.199245	6.385538										
45.200912	19.858885	45.200912	6.385496										
45.202576	19.858713	45.202576	6.385484										
45.204243	19.859747	45.204243	6.385464										
45.205906	19.860533	45.205906	6.385474										
45.207573	19.860439	45.207573	6.38548										
45.209236	19.859613	45.209236	6.385499										
45.210899	19.858774	45.210899	6.385481										
45.212566	19.857609	45.212566	6.385458										
45.21423	19.857828	45.21423	6.38543										
45.215897	19.856937	45.215897	6.38533										
45.21756	19.856474	45.21756	6.385264										
45.219227	19.856363	45.219227	6.385204										
45.22089	19.858677	45.22089	6.385141										
45.222557	19.858759	45.222557	6.385166										
45.22422	19.859278	45.22422	6.3852										
45.225883	19.859097	45.225883	6.385185										
45.227551	19.859262	45.227551	6.385169										
45.229214	19.860653	45.229214	6.385197										
45.230881	19.862322	45.230881	6.385253										
45.232544	19.861532	45.232544	6.38522										
45.234211	19.861248	45.234211	6.385239										
45.235874	19.861967	45.235874	6.385219										
45.237537	19.862486	45.237537	6.385259										
45.239204	19.861736	45.239204	6.385208										
45.240868	19.861063	45.240868	6.385149										
45.242535	19.860121	45.242535	6.385148										
45.244198	19.859934	45.244198	6.385282										
45.245865	19.859737	45.245865	6.385279										
45.247528	19.85931	45.247528	6.385293										
45.249195	19.858454	45.249195	6.385358										
45.250858	19.858849	45.250858	6.385353										
45.252522	19.8592	45.252522	6.385406										
45.254189	19.858171	45.254189	6.385383										
45.255852	19.856594	45.255852	6.385391										
45.257519	19.856871	45.257519	6.38535										
45.259182	19.855644	45.259182	6.385384										
45.260849	19.85541	45.260849	6.385454										
45.262512	19.854143	45.262512	6.38549										
45.264175	19.854233	45.264175	6.385424										
45.265842	19.853432	45.265842	6.385284										
45.267506	19.852764	45.267506	6.385295										
45.269173	19.853159	45.269173	6.385246										
45.270836	19.851755	45.270836	6.385234										
45.272503	19.850697	45.272503	6.38519										
45.274166	19.851866	45.274166	6.385181										
45.275833	19.852114	45.275833	6.385171										
45.277496	19.851425	45.277496	6.385192										
45.27916	19.850235	45.27916	6.385187										
45.280827	19.850029	45.280827	6.38521										
45.28249	19.850203	45.28249	6.385153										
45.284157	19.850245	45.284157	6.385134										
45.28582	19.850319	45.28582	6.385225										
45.287487	19.851372	45.287487	6.385224										
45.28915	19.850943	45.28915	6.385175										
45.290813	19.850481	45.290813	6.385201										
45.29248	19.850487	45.29248	6.385203										
45.294144	19.849907	45.294144	6.385147										
45.295811	19.850941	45.295811	6.385121										
45.297474	19.850859	45.297474	6.385163										
45.299141	19.851126	45.299141	6.385169										
45.300804	19.852165	45.300804	6.385074										
45.302471	19.85268	45.302471	6.38509										
45.304134	19.852797	45.304134	6.385074										
45.305798	19.852711	45.305798	6.385018										
45.307465	19.854061	45.307465	6.385079										
45.309128	19.853825	45.309128	6.385066										
45.310795	19.85351	45.310795	6.385062										
45.312458	19.854462	45.312458	6.385071										
45.314125	19.854145	45.314125	6.385101										
45.315788	19.853512	45.315788	6.385076										
45.317451	19.853947	45.317451	6.385045										
45.319118	19.853878	45.319118	6.38509										
45.320782	19.854954	45.320782	6.385072										
45.322449	19.855001	45.322449	6.385091										
45.324112	19.854776	45.324112	6.385107										
45.325779	19.853981	45.325779	6.3851										
45.327442	19.853498	45.327442	6.385096										
45.329109	19.853046	45.329109	6.385117										
45.330772	19.854618	45.330772	6.385156										
45.332436	19.855854	45.332436	6.385292										
45.334103	19.85651	45.334103	6.38537										
45.335766	19.857761	45.335766	6.385436										
45.337433	19.857977	45.337433	6.385491										
45.339096	19.859446	45.339096	6.385507										
45.340763	19.859505	45.340763	6.385496										
45.342426	19.859699	45.342426	6.3855										
45.34409	19.859098	45.34409	6.385467										
45.345757	19.857433	45.345757	6.385464										
45.34742	19.856535	45.34742	6.385538										
45.349087	19.855097	45.349087	6.385539										
45.35075	19.854641	45.35075	6.38549										
45.352417	19.854099	45.352417	6.385482										
45.35408	19.853485	45.35408	6.385575										
45.355747	19.853455	45.355747	6.38556										
45.35741	19.853725	45.35741	6.385571										
45.359074	19.853096	45.359074	6.385528										
45.360741	19.853209	45.360741	6.385575										
45.362404	19.851997	45.362404	6.385665										
45.364071	19.851742	45.364071	6.385686										
45.365734	19.852373	45.365734	6.385754										
45.367401	19.85203	45.367401	6.385774										
45.369064	19.852804	45.369064	6.38579										
45.370728	19.852924	45.370728	6.385767										
45.372395	19.852188	45.372395	6.385673										
45.374058	19.852379	45.374058	6.385658										
45.375725	19.851379	45.375725	6.385601										
45.377388	19.850555	45.377388	6.385623										
45.379055	19.849932	45.379055	6.385684										
45.380718	19.849079	45.380718	6.385667										
45.382385	19.849068	45.382385	6.385684										
45.384048	19.848925	45.384048	6.385697										
45.385712	19.84906	45.385712	6.385629										
45.387379	19.850151	45.387379	6.385592										
45.389042	19.850582	45.389042	6.385537										
45.390709	19.851126	45.390709	6.385448										
45.392372	19.851391	45.392372	6.385305										
45.394039	19.852325	45.394039	6.385198										
45.395702	19.852354	45.395702	6.38511										
45.397366	19.851952	45.397366	6.385017										
45.399033	19.851936	45.399033	6.38496										
45.400696	19.852015	45.400696	6.384897										
45.402363	19.851051	45.402363	6.384888										
45.404026	19.85236	45.404026	6.384831										
45.405693	19.853371	45.405693	6.384769										
45.407356	19.852102	45.407356	6.384809										
45.409023	19.852118	45.409023	6.38476										
45.410686	19.852516	45.410686	6.384721										
45.41235	19.852921	45.41235	6.384681										
45.414017	19.853279	45.414017	6.384687										
45.41568	19.852579	45.41568	6.384686										
45.417347	19.852369	45.417347	6.384624										
45.41901	19.851334	45.41901	6.384553										
45.420677	19.85141	45.420677	6.384556										
45.42234	19.850767	45.42234	6.384501										
45.424004	19.850441	45.424004	6.38446										
45.425671	19.848986	45.425671	6.38445										
45.427334	19.849245	45.427334	6.3844										
45.429001	19.848923	45.429001	6.384364										
45.430664	19.848316	45.430664	6.384389										
45.432331	19.847788	45.432331	6.384362										
45.433994	19.848251	45.433994	6.384387										
45.435661	19.847904	45.435661	6.384398										
45.437325	19.847815	45.437325	6.38441										
45.438988	19.848101	45.438988	6.38443										
45.440655	19.847589	45.440655	6.384405										
45.442318	19.847946	45.442318	6.384439										
45.443985	19.848169	45.443985	6.384482										
45.445648	19.847412	45.445648	6.384492										
45.447315	19.846327	45.447315	6.384512										
45.448978	19.84705	45.448978	6.384458										
45.450642	19.847748	45.450642	6.384495										
45.452309	19.847237	45.452309	6.384551										
45.453972	19.847706	45.453972	6.384549										
45.455639	19.848152	45.455639	6.384543										
45.457302	19.84889	45.457302	6.384553										
45.458969	19.849377	45.458969	6.384588										
45.460632	19.848803	45.460632	6.384684										
45.462299	19.848196	45.462299	6.384621										
45.463963	19.849272	45.463963	6.384678										
45.465626	19.848997	45.465626	6.384721										
45.467293	19.849243	45.467293	6.3847										
45.468956	19.848101	45.468956	6.38466										
45.470623	19.849379	45.470623	6.384736										
45.472286	19.849924	45.472286	6.384809										
45.473953	19.850037	45.473953	6.384796										
45.475616	19.849703	45.475616	6.384831										
45.477283	19.849861	45.477283	6.384868										
45.478947	19.848291	45.478947	6.384909										
45.48061	19.848097	45.48061	6.384953										
45.482277	19.847698	45.482277	6.384954										
45.48394	19.846678	45.48394	6.384976										
45.485607	19.846331	45.485607	6.384977										
45.48727	19.846085	45.48727	6.384899										
45.488937	19.846907	45.488937	6.38492										
45.490601	19.847193	45.490601	6.385017										
45.492264	19.848022	45.492264	6.385023										
45.493931	19.847414	45.493931	6.385034										
45.495594	19.845039	45.495594	6.385036										
45.497261	19.843498	45.497261	6.385078										
45.498924	19.84362	45.498924	6.385101										
45.500591	19.844275	45.500591	6.385059										
45.502254	19.845686	45.502254	6.385059										
45.503922	19.845928	45.503922	6.385051										
45.505585	19.845911	45.505585	6.385065										
45.507248	19.846003	45.507248	6.385038										
45.508915	19.846455	45.508915	6.385046										
45.510578	19.84779	45.510578	6.385056										
45.512245	19.846937	45.512245	6.385083										
45.513908	19.846733	45.513908	6.38511										
45.515575	19.846493	45.515575	6.385135										
45.517239	19.846306	45.517239	6.385188										
45.518902	19.846373	45.518902	6.385203										
45.520569	19.847973	45.520569	6.385285										
45.522232	19.84758	45.522232	6.385349										
45.523899	19.84804	45.523899	6.385345										
45.525562	19.849207	45.525562	6.385326										
45.527229	19.849873	45.527229	6.385356										
45.528893	19.849289	45.528893	6.385427										
45.53056	19.848593	45.53056	6.385455										
45.532223	19.84787	45.532223	6.385453										
45.533886	19.846399	45.533886	6.385458										
45.535553	19.845591	45.535553	6.385441										
45.537216	19.847012	45.537216	6.385435										
45.538883	19.84742	45.538883	6.385437										
45.540546	19.847078	45.540546	6.38543										
45.542213	19.846842	45.542213	6.385449										
45.543877	19.845942	45.543877	6.385447										
45.54554	19.845938	45.54554	6.385443										
45.547207	19.845455	45.547207	6.385478										
45.54887	19.84539	45.54887	6.385494										
45.550537	19.845982	45.550537	6.385509										
45.5522	19.845837	45.5522	6.385533										
45.553867	19.846003	45.553867	6.38553										
45.555531	19.846346	45.555531	6.385513										
45.557198	19.84737	45.557198	6.385526										
45.558861	19.847486	45.558861	6.385489										
45.560524	19.847618	45.560524	6.385423										
45.562191	19.847261	45.562191	6.385354										
45.563854	19.84816	45.563854	6.385322										
45.565521	19.848806	45.565521	6.385275										
45.567184	19.84845	45.567184	6.385229										
45.568851	19.848265	45.568851	6.385243										
45.570515	19.849054	45.570515	6.385266										
45.572178	19.850607	45.572178	6.38524										
45.573845	19.852312	45.573845	6.385202										
45.575508	19.853508	45.575508	6.385135										
45.577175	19.854551	45.577175	6.385083										
45.578838	19.853651	45.578838	6.385088										
45.580505	19.854763	45.580505	6.385106										
45.582169	19.855318	45.582169	6.385119										
45.583836	19.855103	45.583836	6.385134										
45.585499	19.856113	45.585499	6.385131										
45.587162	19.856659	45.587162	6.385108										
45.588829	19.856573	45.588829	6.385126										
45.590492	19.856707	45.590492	6.38511										
45.592159	19.856485	45.592159	6.385102										
