TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
238.1000	-7.00871	298.757	1.2578
238.0000	-7.14327	299.043	1.26084
237.9000	-7.25993	299.329	1.26386
237.8000	-7.40997	299.607	1.2668
237.7000	-7.46222	299.913	1.27005
237.6000	-7.54714	300.214	1.27323
237.5000	-7.75624	300.517	1.27643
237.4000	-7.82386	300.823	1.27966
237.3000	-8.00705	301.125	1.28285
237.2000	-8.13559	301.431	1.28607
237.1000	-8.24044	301.741	1.28934
237.0000	-8.34674	302.002	1.29209
236.9000	-8.43992	302.33	1.29553
236.8000	-8.55257	302.66	1.299
236.7000	-8.68147	302.994	1.30251
236.6000	-8.84337	303.327	1.306
236.5000	-9.00929	303.678	1.30968
236.4000	-9.09804	304.027	1.31332
236.3000	-9.25542	304.381	1.31702
236.2000	-9.43597	304.74	1.32078
236.1000	-9.62852	305.103	1.32457
236.0000	-9.89695	305.496	1.32866
235.9000	-10.1209	305.883	1.33269
235.8000	-10.2516	306.266	1.33668
235.7000	-10.3697	306.675	1.34093
235.6000	-10.6324	307.181	1.34618
235.5000	-10.7696	307.602	1.35054
235.4000	-10.8725	308.015	1.35482
235.3000	-11.0618	308.45	1.35932
235.2000	-11.2399	308.864	1.3636
235.1000	-11.2574	309.284	1.36792
235.0000	-11.423	309.722	1.37244
234.9000	-11.5745	310.16	1.37696
234.8000	-11.6859	310.6	1.38148
234.7000	-11.9263	311.037	1.38597
234.6000	-12.1534	311.498	1.39069
234.5000	-12.3271	311.94	1.39523
234.4000	-12.515	312.399	1.39991
234.3000	-12.6762	312.873	1.40476
234.2000	-12.8111	313.232	1.40843
234.1000	-13.0254	313.721	1.41341
234.0000	-13.1956	314.211	1.4184
233.9000	-13.483	314.686	1.42324
233.8000	-13.6254	315.18	1.42826
233.7000	-13.8814	315.665	1.43318
233.6000	-14.0313	316.162	1.43821
233.5000	-14.2808	316.665	1.4433
233.4000	-14.5254	317.179	1.44849
233.3000	-14.7652	317.701	1.45376
233.2000	-15.0184	318.221	1.459
233.1000	-15.1832	318.762	1.46444
233.0000	-15.3433	319.305	1.4699
232.9000	-15.5603	320.003	1.4769
232.8000	-15.7303	320.551	1.48239
232.7000	-15.923	321.114	1.48802
232.6000	-16.1625	321.673	1.49361
232.5000	-16.4307	322.234	1.4992
232.4000	-16.5388	322.651	1.50335
232.3000	-16.7932	323.22	1.50901
232.2000	-17.068	323.788	1.51466
232.1000	-17.3398	324.368	1.5204
232.0000	-17.5695	324.966	1.52632
231.9000	-17.727	325.399	1.53061
231.8000	-17.8821	325.839	1.53496
231.7000	-18.0646	326.434	1.54083
231.6000	-18.228	326.876	1.54518
231.5000	-18.4156	327.322	1.54958
231.4000	-18.4993	327.777	1.55404
231.3000	-18.6109	328.212	1.55832
231.2000	-18.7758	328.679	1.5629
231.1000	-18.9876	329.269	1.56868
231.0000	-19.1614	329.732	1.57321
230.9000	-19.2818	330.195	1.57773
230.8000	-19.4515	330.803	1.58366
230.7000	-19.6221	331.396	1.58944
230.6000	-19.8621	332.018	1.59548
230.5000	-20.1258	332.637	1.6015
230.4000	-20.4407	333.253	1.60747
230.3000	-20.6445	333.864	1.61339
230.2000	-20.8284	334.48	1.61934
230.1000	-21.0857	335.073	1.62507
230.0000	-21.3188	335.683	1.63095
229.9000	-21.6646	336.301	1.6369
229.8000	-21.9071	336.915	1.64279
229.7000	-22.2637	337.503	1.64844
229.6000	-22.5817	338.132	1.65446
229.5000	-22.7924	338.772	1.66058
229.4000	-23.024	339.407	1.66664
229.3000	-23.2175	340.057	1.67284
